,matches,picks,position,bans,teams,kills,deaths,assists,gold,ten_min_gold,ten_min_lane_opponent_gold,challenges,win
4109,NA1_4245661372,Lux,UTILITY,Kindred,red,1,7,6,5783,2034,2317,"{'deathsByEnemyChamps': 7, 'hadAfkTeammate': 0, 'kda': 1, 'laningPhaseGoldExpAdvantage': -0.12785089015960602, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.229451492899151, 'visionScoreAdvantageLaneOpponent': 0.48067522048950106}",False
4110,NA1_4245083623,Tryndamere,TOP,Sion,blue,6,12,3,15094,2966,4042,"{'deathsByEnemyChamps': 12, 'hadAfkTeammate': 0, 'kda': 0.75, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.21002406710175, 'visionScoreAdvantageLaneOpponent': '0'}",True
4111,NA1_4245083623,Nunu,JUNGLE,Pyke,blue,1,10,10,9718,2538,3453,"{'deathsByEnemyChamps': 10, 'hadAfkTeammate': 0, 'kda': 1.1, 'laningPhaseGoldExpAdvantage': -0.302744090557098, 'maxLevelLeadLaneOpponent': 0, 'teamDamagePercentage': 0.082275067448683, 'visionScoreAdvantageLaneOpponent': 0.241627544164657}",True
4112,NA1_4245083623,Ziggs,MIDDLE,Diana,blue,11,4,4,17467,3376,2767,"{'deathsByEnemyChamps': 4, 'hadAfkTeammate': 0, 'kda': 3.75, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.35207495934777605, 'visionScoreAdvantageLaneOpponent': '0'}",True
4113,NA1_4245083623,Kaisa,BOTTOM,Hecarim,blue,6,7,12,15534,3486,3018,"{'deathsByEnemyChamps': 7, 'hadAfkTeammate': 0, 'kda': 2.571428571428571, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.27234838442991405, 'visionScoreAdvantageLaneOpponent': 0.5217739939689631}",True
4114,NA1_4245083623,Leona,UTILITY,Akshan,blue,3,9,15,10125,2727,2160,"{'deathsByEnemyChamps': 9, 'hadAfkTeammate': 0, 'kda': 2, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.08327752167187301, 'visionScoreAdvantageLaneOpponent': 0.80485850572586}",True
4115,NA1_4245083623,Rengar,TOP,Yone,red,14,4,11,16990,4042,2966,"{'deathsByEnemyChamps': 4, 'hadAfkTeammate': 0, 'kda': 6.25, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.356959116407067, 'visionScoreAdvantageLaneOpponent': '0'}",False
4116,NA1_4245083623,Khazix,JUNGLE,Jinx,red,11,6,3,14414,3453,2538,"{'deathsByEnemyChamps': 6, 'hadAfkTeammate': 0, 'kda': 2.333333333333333, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 3, 'teamDamagePercentage': 0.192422210103563, 'visionScoreAdvantageLaneOpponent': 4.138601303100586}",False
4117,NA1_4245083623,Katarina,MIDDLE,Soraka,red,6,6,14,12992,2767,3376,"{'deathsByEnemyChamps': 6, 'hadAfkTeammate': 0, 'kda': 3.333333333333333, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.21682125800571903, 'visionScoreAdvantageLaneOpponent': '0'}",False
4118,NA1_4245083623,Lucian,BOTTOM,Hecarim,red,7,6,11,13216,3018,3486,"{'deathsByEnemyChamps': 6, 'hadAfkTeammate': 0, 'kda': 3, 'laningPhaseGoldExpAdvantage': -0.21085017919540402, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.150764231858212, 'visionScoreAdvantageLaneOpponent': 1.916538596153259}",False
4119,NA1_4245083623,Zilean,UTILITY,Yuumi,red,4,5,26,10517,2160,2727,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 6, 'laningPhaseGoldExpAdvantage': -0.13873815536499, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.083033183625437, 'visionScoreAdvantageLaneOpponent': 1.242454409599304}",False
4120,NA1_4244903997,Irelia,TOP,,blue,1,7,2,5601,2721,3405,"{'deathsByEnemyChamps': 7, 'hadAfkTeammate': 0, 'kda': 0.42857142857142805, 'laningPhaseGoldExpAdvantage': -0.42328643798828103, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.128041193505955, 'visionScoreAdvantageLaneOpponent': 0.9095933437347411}",False
4121,NA1_4244903997,Khazix,JUNGLE,Tryndamere,blue,1,5,4,5906,3287,4320,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 1, 'laningPhaseGoldExpAdvantage': -0.264273703098297, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.147459961534352, 'visionScoreAdvantageLaneOpponent': 1.629496335983276}",False
4122,NA1_4244903997,Ahri,MIDDLE,Anivia,blue,6,4,2,8423,3131,3539,"{'deathsByEnemyChamps': 4, 'hadAfkTeammate': 0, 'kda': 2, 'laningPhaseGoldExpAdvantage': -0.22536629438400202, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.34255731916118604, 'visionScoreAdvantageLaneOpponent': 1.241615176200866}",False
4123,NA1_4244903997,Jhin,BOTTOM,Fiddlesticks,blue,4,5,5,7067,3786,3286,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 1.8, 'laningPhaseGoldExpAdvantage': -0.10299700498580901, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.193408162603131, 'visionScoreAdvantageLaneOpponent': 0.6832005977630611}",False
4124,NA1_4244903997,Galio,UTILITY,Hecarim,blue,1,8,4,5001,2312,2438,"{'deathsByEnemyChamps': 8, 'hadAfkTeammate': 0, 'kda': 0.625, 'laningPhaseGoldExpAdvantage': -0.34365999698638905, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.188533363195373, 'visionScoreAdvantageLaneOpponent': 3.351005792617798}",False
4125,NA1_4244903997,Gangplank,TOP,Zed,red,8,0,2,10112,3405,2721,"{'deathsByEnemyChamps': 0, 'hadAfkTeammate': 0, 'kda': 10, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 4, 'teamDamagePercentage': 0.28399819046403, 'visionScoreAdvantageLaneOpponent': 1.099392414093017}",True
4126,NA1_4244903997,Ekko,JUNGLE,Jinx,red,12,2,5,11183,4320,3287,"{'deathsByEnemyChamps': 2, 'hadAfkTeammate': 0, 'kda': 8.5, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 3, 'teamDamagePercentage': 0.300899505738679, 'visionScoreAdvantageLaneOpponent': 1.322508096694946}",True
4127,NA1_4244903997,Ziggs,MIDDLE,Tryndamere,red,3,3,5,9602,3539,3131,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 0, 'kda': 2.666666666666666, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.172709430032942, 'visionScoreAdvantageLaneOpponent': '0'}",True
4128,NA1_4244903997,MissFortune,BOTTOM,Hecarim,red,5,6,4,7788,3286,3786,"{'deathsByEnemyChamps': 6, 'hadAfkTeammate': 0, 'kda': 1.5, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.170364457783475, 'visionScoreAdvantageLaneOpponent': '0'}",True
4129,NA1_4244903997,Yuumi,UTILITY,Zeri,red,1,2,15,6125,2438,2312,"{'deathsByEnemyChamps': 2, 'hadAfkTeammate': 0, 'kda': 8, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.07202841598087001, 'visionScoreAdvantageLaneOpponent': 3.311619758605957}",True
4130,NA1_4244888965,Mordekaiser,TOP,Yuumi,blue,6,3,1,10927,3383,3046,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 0, 'kda': 2.333333333333333, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.251373478783166, 'visionScoreAdvantageLaneOpponent': 1.197495698928833}",True
4131,NA1_4244888965,Volibear,JUNGLE,Qiyana,blue,3,3,8,9304,3150,3170,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 0, 'kda': 3.666666666666666, 'laningPhaseGoldExpAdvantage': -0.054149746894836, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.11696085600128901, 'visionScoreAdvantageLaneOpponent': 1.6370450258255}",True
4132,NA1_4244888965,Diana,MIDDLE,Olaf,blue,13,0,9,13462,3557,2846,"{'deathsByEnemyChamps': 0, 'hadAfkTeammate': 0, 'kda': 22, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.363398369777298, 'visionScoreAdvantageLaneOpponent': 1.4174126386642452}",True
4133,NA1_4244888965,Jhin,BOTTOM,Vayne,blue,7,2,8,12135,4269,3883,"{'deathsByEnemyChamps': 2, 'hadAfkTeammate': 0, 'kda': 7.5, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.20426725097085802, 'visionScoreAdvantageLaneOpponent': 1.464954018592834}",True
4134,NA1_4244888965,Thresh,UTILITY,Zeri,blue,1,3,18,7529,2634,2763,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 0, 'kda': 6.333333333333333, 'laningPhaseGoldExpAdvantage': -0.023920416831970003, 'maxLevelLeadLaneOpponent': 4, 'teamDamagePercentage': 0.06400004446738701, 'visionScoreAdvantageLaneOpponent': 1.5582102537155151}",True
4135,NA1_4244888965,Yorick,TOP,Hecarim,red,0,5,1,8102,3046,3383,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 0.2, 'laningPhaseGoldExpAdvantage': -0.225376307964324, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.208200046302348, 'visionScoreAdvantageLaneOpponent': 0.8350760340690611}",False
4136,NA1_4244888965,Morgana,JUNGLE,Akshan,red,5,5,4,10110,3170,3150,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 1.8, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.192073389277317, 'visionScoreAdvantageLaneOpponent': 0.6108567714691161}",False
4137,NA1_4244888965,Orianna,MIDDLE,Yuumi,red,1,7,3,8244,2846,3557,"{'deathsByEnemyChamps': 7, 'hadAfkTeammate': 0, 'kda': 0.5714285714285711, 'laningPhaseGoldExpAdvantage': -0.33535796403884804, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.232709689408843, 'visionScoreAdvantageLaneOpponent': 0.705510854721069}",False
4138,NA1_4244888965,Ashe,BOTTOM,Jinx,red,4,7,4,9043,3883,4269,"{'deathsByEnemyChamps': 7, 'hadAfkTeammate': 0, 'kda': 1.142857142857142, 'laningPhaseGoldExpAdvantage': -0.08364605903625401, 'maxLevelLeadLaneOpponent': 0, 'teamDamagePercentage': 0.24430716920493903, 'visionScoreAdvantageLaneOpponent': 0.6826152801513671}",False
4139,NA1_4244888965,Soraka,UTILITY,Malzahar,red,1,6,4,5611,2763,2634,"{'deathsByEnemyChamps': 6, 'hadAfkTeammate': 0, 'kda': 0.833333333333333, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 0, 'teamDamagePercentage': 0.12270970580655101, 'visionScoreAdvantageLaneOpponent': 0.641761898994445}",False
4140,NA1_4244893937,Chogath,TOP,Hecarim,blue,4,5,7,10662,2876,3251,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 2.2, 'laningPhaseGoldExpAdvantage': -0.054619252681732004, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.131470240420169, 'visionScoreAdvantageLaneOpponent': 0.6766639947891231}",True
4141,NA1_4244893937,RekSai,JUNGLE,Veigar,blue,13,8,11,13925,3959,3950,"{'deathsByEnemyChamps': 8, 'hadAfkTeammate': 0, 'kda': 3, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.22413411533924302, 'visionScoreAdvantageLaneOpponent': 0.953304171562194}",True
4142,NA1_4244893937,Ziggs,MIDDLE,Camille,blue,10,3,10,16038,3781,3693,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 0, 'kda': 6.666666666666667, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.32122697949119605, 'visionScoreAdvantageLaneOpponent': 1.464071035385131}",True
4143,NA1_4244893937,Ashe,BOTTOM,Khazix,blue,11,8,10,13169,3471,3146,"{'deathsByEnemyChamps': 8, 'hadAfkTeammate': 0, 'kda': 2.625, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.22907957664215903, 'visionScoreAdvantageLaneOpponent': 3.278208017349243}",True
4144,NA1_4244893937,Nautilus,UTILITY,Nidalee,blue,2,6,20,9434,2617,3066,"{'deathsByEnemyChamps': 6, 'hadAfkTeammate': 0, 'kda': 3.666666666666666, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 3, 'teamDamagePercentage': 0.094089088107231, 'visionScoreAdvantageLaneOpponent': 1.139823675155639}",True
4145,NA1_4244893937,Urgot,TOP,Twitch,red,8,11,3,11378,3251,2876,"{'deathsByEnemyChamps': 11, 'hadAfkTeammate': 0, 'kda': 1, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.193146294822127, 'visionScoreAdvantageLaneOpponent': 1.477838397026062}",False
4146,NA1_4244893937,Graves,JUNGLE,Khazix,red,7,9,11,13428,3950,3959,"{'deathsByEnemyChamps': 9, 'hadAfkTeammate': 0, 'kda': 2, 'laningPhaseGoldExpAdvantage': -0.060010313987731004, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.24948908685862303, 'visionScoreAdvantageLaneOpponent': 1.048983097076416}",False
4147,NA1_4244893937,Akali,MIDDLE,Blitzcrank,red,7,6,6,12596,3693,3781,"{'deathsByEnemyChamps': 6, 'hadAfkTeammate': 0, 'kda': 2.166666666666666, 'laningPhaseGoldExpAdvantage': -0.182566225528717, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.22494204924556302, 'visionScoreAdvantageLaneOpponent': 0.68302696943283}",False
4148,NA1_4244893937,Ezreal,BOTTOM,Malzahar,red,5,5,9,11486,3146,3471,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 2.8, 'laningPhaseGoldExpAdvantage': -0.196207165718078, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.20904299313576702, 'visionScoreAdvantageLaneOpponent': 0.30504471063613803}",False
4149,NA1_4244893937,Senna,UTILITY,Camille,red,3,9,13,8490,3066,2617,"{'deathsByEnemyChamps': 9, 'hadAfkTeammate': 0, 'kda': 1.777777777777777, 'laningPhaseGoldExpAdvantage': -0.010018348693847, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.12337957593791701, 'visionScoreAdvantageLaneOpponent': 0.8773286342620851}",False
4150,NA1_4244890549,Yorick,TOP,LeeSin,blue,5,4,0,13288,3666,3618,"{'deathsByEnemyChamps': 4, 'hadAfkTeammate': 0, 'kda': 1.25, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.287375772402515, 'visionScoreAdvantageLaneOpponent': 1.385089039802551}",True
4151,NA1_4244890549,Khazix,JUNGLE,Veigar,blue,4,6,5,9514,3006,3090,"{'deathsByEnemyChamps': 6, 'hadAfkTeammate': 0, 'kda': 1.5, 'laningPhaseGoldExpAdvantage': -0.07477182149887, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.11278772212959301, 'visionScoreAdvantageLaneOpponent': 1.078779578208923}",True
4152,NA1_4244890549,Jhin,BOTTOM,Zed,blue,2,1,4,9686,3132,3097,"{'deathsByEnemyChamps': 1, 'hadAfkTeammate': 0, 'kda': 6, 'laningPhaseGoldExpAdvantage': -0.050285577774047005, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.17474330791458, 'visionScoreAdvantageLaneOpponent': 1.19285237789154}",True
4153,NA1_4244890549,Vladimir,MIDDLE,Hecarim,blue,9,2,2,12039,3330,3257,"{'deathsByEnemyChamps': 2, 'hadAfkTeammate': 0, 'kda': 5.5, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.387780992024903, 'visionScoreAdvantageLaneOpponent': 1.7397655248641961}",True
4154,NA1_4244890549,Janna,UTILITY,Fiora,blue,0,5,10,7307,2058,2219,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 2, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.037312205528407, 'visionScoreAdvantageLaneOpponent': 1.221198320388794}",True
4155,NA1_4244890549,Kled,TOP,Fiora,red,5,3,1,9694,3618,3666,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 0, 'kda': 2, 'laningPhaseGoldExpAdvantage': -0.17830592393875103, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.28825222303699, 'visionScoreAdvantageLaneOpponent': 0.721975266933441}",False
4156,NA1_4244890549,JarvanIV,JUNGLE,Hecarim,red,3,6,9,7974,3090,3006,"{'deathsByEnemyChamps': 6, 'hadAfkTeammate': 0, 'kda': 2, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.233078557065719, 'visionScoreAdvantageLaneOpponent': 0.926973462104797}",False
4157,NA1_4244890549,Ahri,MIDDLE,Graves,red,3,5,1,8095,3257,3330,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 0.8, 'laningPhaseGoldExpAdvantage': -0.10986477136611901, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.21884747561827203, 'visionScoreAdvantageLaneOpponent': 0.574790120124816}",False
4158,NA1_4244890549,Jinx,BOTTOM,Akali,red,4,3,5,9856,3097,3132,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 0, 'kda': 3, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.199858389400104, 'visionScoreAdvantageLaneOpponent': 0.8383266925811761}",False
4159,NA1_4244890549,Lulu,UTILITY,Yuumi,red,3,3,6,6300,2219,2058,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 0, 'kda': 3, 'laningPhaseGoldExpAdvantage': -0.09036254882812501, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.059963354878913, 'visionScoreAdvantageLaneOpponent': 0.8188678026199341}",False
4160,NA1_4244754223,Rengar,TOP,Akshan,blue,10,8,1,11521,3279,4419,"{'deathsByEnemyChamps': 8, 'hadAfkTeammate': 0, 'kda': 1.375, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.23771026666047002, 'visionScoreAdvantageLaneOpponent': '0'}",False
4161,NA1_4244754223,Nocturne,JUNGLE,Elise,blue,0,9,14,6945,2956,3668,"{'deathsByEnemyChamps': 9, 'hadAfkTeammate': 0, 'kda': 1.555555555555555, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.12768516813365502, 'visionScoreAdvantageLaneOpponent': '0'}",False
4162,NA1_4244754223,Veigar,MIDDLE,Renekton,blue,13,9,8,13641,4014,3951,"{'deathsByEnemyChamps': 9, 'hadAfkTeammate': 0, 'kda': 2.333333333333333, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.27567884436086604, 'visionScoreAdvantageLaneOpponent': '0'}",False
4163,NA1_4244754223,Jinx,BOTTOM,Senna,blue,10,5,9,11941,4277,2402,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 3.8, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.267354090003785, 'visionScoreAdvantageLaneOpponent': '0'}",False
4164,NA1_4244754223,Shen,UTILITY,Blitzcrank,blue,3,4,10,6746,3061,2382,"{'deathsByEnemyChamps': 4, 'hadAfkTeammate': 0, 'kda': 3.25, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.09157163084122101, 'visionScoreAdvantageLaneOpponent': '0'}",False
4165,NA1_4244754223,Jax,TOP,Malphite,red,7,5,10,13060,4419,3279,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 3.4, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.17841603253586102, 'visionScoreAdvantageLaneOpponent': '0'}",True
4166,NA1_4244754223,Kayn,JUNGLE,Blitzcrank,red,15,8,13,15003,3668,2956,"{'deathsByEnemyChamps': 8, 'hadAfkTeammate': 0, 'kda': 3.5, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.290646330813745, 'visionScoreAdvantageLaneOpponent': '0'}",True
4167,NA1_4244754223,Ziggs,MIDDLE,Pyke,red,12,7,9,14852,3951,4014,"{'deathsByEnemyChamps': 7, 'hadAfkTeammate': 0, 'kda': 3, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.34233661267786103, 'visionScoreAdvantageLaneOpponent': '0'}",True
4168,NA1_4244754223,Caitlyn,BOTTOM,Hecarim,red,1,9,5,8124,2402,4277,"{'deathsByEnemyChamps': 9, 'hadAfkTeammate': 0, 'kda': 0.6666666666666661, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.10211210717452601, 'visionScoreAdvantageLaneOpponent': '0'}",True
4169,NA1_4244754223,Bard,UTILITY,LeeSin,red,0,7,17,8319,2382,3061,"{'deathsByEnemyChamps': 7, 'hadAfkTeammate': 0, 'kda': 2.428571428571428, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.08648891679800501, 'visionScoreAdvantageLaneOpponent': '0'}",True
4170,NA1_4244720289,Darius,TOP,MasterYi,blue,1,6,0,6560,2978,3666,"{'deathsByEnemyChamps': 6, 'hadAfkTeammate': 0, 'kda': 0.16666666666666602, 'laningPhaseGoldExpAdvantage': -0.251151144504547, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.101369101301837, 'visionScoreAdvantageLaneOpponent': 0.842514753341674}",False
4171,NA1_4244720289,Nocturne,JUNGLE,Hecarim,blue,6,6,4,8857,3834,4444,"{'deathsByEnemyChamps': 6, 'hadAfkTeammate': 0, 'kda': 1.666666666666666, 'laningPhaseGoldExpAdvantage': -0.182248651981353, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.316183879742023, 'visionScoreAdvantageLaneOpponent': 1.9631679058074951}",False
4172,NA1_4244720289,Anivia,MIDDLE,Renata,blue,1,8,2,6419,3221,3870,"{'deathsByEnemyChamps': 8, 'hadAfkTeammate': 0, 'kda': 0.375, 'laningPhaseGoldExpAdvantage': '0', 'maxLevelLeadLaneOpponent': '0', 'teamDamagePercentage': 0.21693397705261602, 'visionScoreAdvantageLaneOpponent': '0'}",False
4173,NA1_4244720289,Kalista,BOTTOM,Yasuo,blue,5,3,3,7808,3491,3522,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 0, 'kda': 2.666666666666666, 'laningPhaseGoldExpAdvantage': -0.16303002834320002, 'maxLevelLeadLaneOpponent': 0, 'teamDamagePercentage': 0.20107177930865902, 'visionScoreAdvantageLaneOpponent': 0.567146182060241}",False
4174,NA1_4244720289,Galio,UTILITY,Talon,blue,0,5,6,4943,2343,2375,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 1.2, 'laningPhaseGoldExpAdvantage': -0.525725662708282, 'maxLevelLeadLaneOpponent': 0, 'teamDamagePercentage': 0.16444126259486302, 'visionScoreAdvantageLaneOpponent': 1.106896042823791}",False
4175,NA1_4244720289,Illaoi,TOP,Hecarim,red,4,2,4,10471,3666,2978,"{'deathsByEnemyChamps': 2, 'hadAfkTeammate': 0, 'kda': 4, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 4, 'teamDamagePercentage': 0.27600817726124, 'visionScoreAdvantageLaneOpponent': 1.1869227886199951}",True
4176,NA1_4244720289,Poppy,JUNGLE,Kayn,red,10,1,11,11337,4444,3834,"{'deathsByEnemyChamps': 1, 'hadAfkTeammate': 0, 'kda': 21, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 3, 'teamDamagePercentage': 0.23808756174552703, 'visionScoreAdvantageLaneOpponent': 1.6393710374832149}",True
4177,NA1_4244720289,Ziggs,MIDDLE,Zeri,red,3,5,4,9228,3870,3221,"{'deathsByEnemyChamps': 5, 'hadAfkTeammate': 0, 'kda': 1.4, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.163481731025677, 'visionScoreAdvantageLaneOpponent': 0.9852611422538751}",True
4178,NA1_4244720289,Lucian,BOTTOM,Vayne,red,9,3,5,10063,3522,3491,"{'deathsByEnemyChamps': 3, 'hadAfkTeammate': 0, 'kda': 4.666666666666667, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 2, 'teamDamagePercentage': 0.24663871884981903, 'visionScoreAdvantageLaneOpponent': 1.014496684074401}",True
4179,NA1_4244720289,Pyke,UTILITY,Graves,red,2,2,6,6449,2375,2343,"{'deathsByEnemyChamps': 2, 'hadAfkTeammate': 0, 'kda': 4, 'laningPhaseGoldExpAdvantage': -0.20939439535140902, 'maxLevelLeadLaneOpponent': 0, 'teamDamagePercentage': 0.07578381111773501, 'visionScoreAdvantageLaneOpponent': 2.896897077560425}",True
4180,NA1_4244201191,Irelia,TOP,Fizz,blue,2,6,0,7039,3471,3320,"{'deathsByEnemyChamps': 6, 'hadAfkTeammate': 0, 'kda': 0.33333333333333304, 'laningPhaseGoldExpAdvantage': 0, 'maxLevelLeadLaneOpponent': 1, 'teamDamagePercentage': 0.24905937533155803, 'visionScoreAdvantageLaneOpponent': 1.383931994438171}",False
4181,NA1_4244201191,JarvanIV,JUNGLE,Hecarim,blue,0,9,2,5093,2869,3973,"{'deathsByEnemyChamps': 9, 'hadAfkTeammate': 0, 'kda': 0.22222222222222202, 'laningPhaseGoldExpAdvantage': -0.39385163784027105, 'maxLevelLeadLaneOpponent': 0, 'teamDamagePercentage': 0.09663225401236801, 'visionScoreAdvantageLaneOpponent': 0.987556517124176}",False
4182,NA1_4244201191,Yasuo,MIDDLE,Annie,blue,5,8,0,8018,2464,4796,"{'deathsByEnemyChamps': 8, 'hadAfkTeammate': 0, 'kda': 0.625, 'laningPhaseGoldExpAdvantage': -0.48045104742050104, 'maxLevelLeadLaneOpponent': 0, 'teamDamagePercentage': 0.23517609365586603, 'visionScoreAdvantageLaneOpponent': 0.325440406799316}",False
